시도,시군구,제조사,모델,보조금,지역코드
인천광역시,,기아,더뉴EV6 GT,324.0,171
인천광역시,,기아,더뉴EV6 스탠다드,784.0,171
인천광역시,,기아,EV9 스탠다드,337.0,171
인천광역시,,기아,EV4 롱레인지 GTL 2WD 19인치,789.0,171
인천광역시,,기아,EV4 스탠다드 2WD 19인치,685.0,171
인천광역시,,기아,EV4 롱레인지 2WD 17인치,789.0,171
인천광역시,,기아,EV4 롱레인지 2WD 19인치,789.0,171
인천광역시,,기아,EV4 스탠다드 2WD 17인치,729.0,171
인천광역시,,BMW,MINI Cooper SE,423.0,171
인천광역시,,BMW,i4 eDrive40,263.0,171
인천광역시,,BMW,i4 M50,240.0,171
인천광역시,,BMW,iX1 xDrive30,215.0,171
인천광역시,,BMW,i4 eDrive40 LCI,261.0,171
인천광역시,,BMW,iX2 eDrive20,233.0,171
인천광역시,,BMW,MINI Countryman SE ALL4,220.0,171
인천광역시,,BMW,MINI Countryman E,231.0,171
인천광역시,,BMW,MINI Aceman SE,427.0,171
인천광역시,,BMW,i4 M50 LCI,247.0,171
인천광역시,,BMW,MINI JCW Aceman E,210.0,171
인천광역시,,BMW,MINI JCW E,205.0,171
인천광역시,,BMW,MINI Aceman E,427.0,171
인천광역시,,테슬라코리아,(단종)Model 3 RWD(2024),255.0,171
인천광역시,,테슬라코리아,Model 3 Long Range,282.0,171
인천광역시,,테슬라코리아,(단종)Model Y RWD,268.0,171
인천광역시,,테슬라코리아,(단종)Model Y Long Range,256.0,171
인천광역시,,테슬라코리아,(단종)Model Y Performance,266.0,171
인천광역시,,테슬라코리아,Model 3 Performance,261.0,171
인천광역시,,테슬라코리아,(단종)Model Y Long Range 19인치,282.0,171
인천광역시,,테슬라코리아,Model 3 RWD,259.0,171
인천광역시,,테슬라코리아,New Model Y Long Range,289.0,171
인천광역시,,테슬라코리아,New Model Y RWD,262.0,171
인천광역시,,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),212.0,171
인천광역시,,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),212.0,171
인천광역시,,메르세데스벤츠코리아,EQA250(Facelift),265.0,171
인천광역시,,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),215.0,171
인천광역시,,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),215.0,171
인천광역시,,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,280.0,171
인천광역시,,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,282.0,171
인천광역시,,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,589.0,171
인천광역시,,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,300.0,171
인천광역시,,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,589.0,171
인천광역시,,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,280.0,171
인천광역시,,폭스바겐그룹코리아,아우디 Q4 45 e-tron,280.0,171
인천광역시,,폭스바겐그룹코리아,아우디 Q6 e-tron performance,307.0,171
인천광역시,,케이지모빌리티,토레스 EVX 2WD 18인치,514.0,171
인천광역시,,케이지모빌리티,토레스 EVX 2WD 20인치,490.0,171
인천광역시,,케이지모빌리티,코란도 EV 2WD,474.0,171
인천광역시,,케이지모빌리티,토레스 EVX 18인치,508.0,171
인천광역시,,케이지모빌리티,토레스 EVX 20인치,494.0,171
인천광역시,,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,252.0,171
인천광역시,,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor,196.0,171
인천광역시,,볼보자동차코리아,볼보 EX30 Single Motor ER,344.0,171
인천광역시,,비와이디코리아,BYD ATTO 3,202.0,171
인천광역시,,기아,레이 EV 2WD 14인치 4인승 승용,638.0,171
인천광역시,,기아,레이 EV 2WD 14인치 2인승 밴,638.0,171
인천광역시,,기아,레이 EV 2WD 14인치 1인승 밴,638.0,171
인천광역시,,현대자동차,캐스퍼 일렉트릭 항속형 17인치,698.0,171
인천광역시,,현대자동차,캐스퍼 일렉트릭 항속형 15인치,698.0,171
인천광역시,,현대자동차,캐스퍼 일렉트릭 기본형 15인치,698.0,171
인천광역시,,현대자동차,캐스퍼 일렉트릭 크로스 17인치,698.0,171
인천광역시,,쎄보모빌리티,(단종)CEVO-C SE,280.0,171
광주광역시,,현대자동차,GV60 스탠다드 2WD 19인치,450.0,91
광주광역시,,현대자동차,GV60 스탠다드 AWD 19인치,409.0,91
광주광역시,,현대자동차,GV60 스탠다드 AWD 20인치,393.0,91
광주광역시,,현대자동차,GV60 퍼포먼스 AWD 21인치,370.0,91
광주광역시,,현대자동차,Electrified GV70 AWD 20인치,382.0,91
광주광역시,,현대자동차,Electrified GV70 AWD 19인치,407.0,91
광주광역시,,현대자동차,아이오닉6 스탠다드 2WD 18인치,934.0,91
광주광역시,,현대자동차,아이오닉6 롱레인지 2WD 18인치,1013.0,91
광주광역시,,현대자동차,아이오닉6 롱레인지 2WD 20인치,1003.0,91
광주광역시,,현대자동차,아이오닉6 롱레인지 AWD 18인치,1013.0,91
광주광역시,,현대자동차,아이오닉6 롱레인지 AWD 20인치,951.0,91
광주광역시,,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,827.0,91
광주광역시,,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,921.0,91
광주광역시,,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),834.0,91
광주광역시,,현대자동차,아이오닉5 N,364.0,91
광주광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,987.0,91
광주광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,982.0,91
광주광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,974.0,91
광주광역시,,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,932.0,91
광주광역시,,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,973.0,91
광주광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,946.0,91
광주광역시,,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,897.0,91
광주광역시,,현대자동차,Electrified G80 AWD 19인치(2025),431.0,91
광주광역시,,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,841.0,91
광주광역시,,현대자동차,Electrified GV70 AWD 20인치(2025),392.0,91
광주광역시,,현대자동차,Electrified GV70 AWD 19인치(2025),417.0,91
광주광역시,,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),921.0,91
광주광역시,,현대자동차,아이오닉9 성능형 AWD,434.0,91
광주광역시,,현대자동차,아이오닉9 항속형 AWD,433.0,91
광주광역시,,현대자동차,아이오닉9 항속형 2WD,437.0,91
광주광역시,,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),389.0,91
광주광역시,,현대자동차,GV60 스탠다드 AWD 20인치(2025),417.0,91
광주광역시,,현대자동차,GV60 스탠다드 AWD 19인치(2025),434.0,91
광주광역시,,현대자동차,GV60 스탠다드 2WD 19인치(2025),455.0,91
광주광역시,,기아,The all-new Kia Niro EV,873.0,91
광주광역시,,기아,EV9 롱레인지 2WD 19인치,431.0,91
광주광역시,,기아,EV9 롱레인지 2WD 20인치,428.0,91
광주광역시,,기아,EV9 롱레인지 4WD 19인치,406.0,91
광주광역시,,기아,EV9 롱레인지 4WD 21인치,415.0,91
광주광역시,,기아,EV9 롱레인지 GTL 4WD 21인치,403.0,91
광주광역시,,기아,더뉴EV6 롱레인지 4WD 20인치,925.0,91
광주광역시,,기아,더뉴EV6 롱레인지 2WD 20인치,967.0,91
광주광역시,,기아,더뉴EV6 롱레인지 4WD 19인치,970.0,91
광주광역시,,기아,더뉴EV6 롱레인지 2WD 19인치,985.0,91
광주광역시,,기아,EV3 롱레인지 2WD 17인치,886.0,91
광주광역시,,기아,EV3 롱레인지 2WD 19인치,886.0,91
광주광역시,,기아,EV3 스탠다드 2WD,751.0,91
광주광역시,,기아,더뉴EV6 GT,364.0,91
광주광역시,,기아,더뉴EV6 스탠다드,872.0,91
광주광역시,,기아,EV9 스탠다드,379.0,91
광주광역시,,기아,EV4 롱레인지 GTL 2WD 19인치,886.0,91
광주광역시,,기아,EV4 스탠다드 2WD 19인치,770.0,91
광주광역시,,기아,EV4 롱레인지 2WD 17인치,886.0,91
광주광역시,,기아,EV4 롱레인지 2WD 19인치,886.0,91
광주광역시,,기아,EV4 스탠다드 2WD 17인치,819.0,91
광주광역시,,BMW,MINI Cooper SE,475.0,91
광주광역시,,BMW,i4 eDrive40,296.0,91
광주광역시,,BMW,i4 M50,269.0,91
광주광역시,,BMW,iX1 xDrive30,241.0,91
광주광역시,,BMW,i4 eDrive40 LCI,293.0,91
광주광역시,,BMW,iX2 eDrive20,262.0,91
광주광역시,,BMW,MINI Countryman SE ALL4,247.0,91
광주광역시,,BMW,MINI Countryman E,260.0,91
광주광역시,,BMW,MINI Aceman SE,480.0,91
광주광역시,,BMW,i4 M50 LCI,277.0,91
광주광역시,,BMW,MINI JCW Aceman E,236.0,91
광주광역시,,BMW,MINI JCW E,230.0,91
광주광역시,,BMW,MINI Aceman E,480.0,91
광주광역시,,테슬라코리아,(단종)Model 3 RWD(2024),287.0,91
광주광역시,,테슬라코리아,Model 3 Long Range,316.0,91
광주광역시,,테슬라코리아,(단종)Model Y RWD,297.0,91
광주광역시,,테슬라코리아,(단종)Model Y Long Range,288.0,91
광주광역시,,테슬라코리아,(단종)Model Y Performance,299.0,91
광주광역시,,테슬라코리아,Model 3 Performance,293.0,91
광주광역시,,테슬라코리아,(단종)Model Y Long Range 19인치,316.0,91
광주광역시,,테슬라코리아,Model 3 RWD,291.0,91
광주광역시,,테슬라코리아,New Model Y Long Range,324.0,91
광주광역시,,테슬라코리아,New Model Y RWD,294.0,91
광주광역시,,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),238.0,91
광주광역시,,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),238.0,91
광주광역시,,메르세데스벤츠코리아,EQA250(Facelift),298.0,91
광주광역시,,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),241.0,91
광주광역시,,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),241.0,91
광주광역시,,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,315.0,91
광주광역시,,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,316.0,91
광주광역시,,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,662.0,91
광주광역시,,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,337.0,91
광주광역시,,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,662.0,91
광주광역시,,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,315.0,91
광주광역시,,폭스바겐그룹코리아,아우디 Q4 45 e-tron,315.0,91
광주광역시,,폭스바겐그룹코리아,아우디 Q6 e-tron performance,345.0,91
광주광역시,,케이지모빌리티,토레스 EVX 2WD 18인치,575.0,91
광주광역시,,케이지모빌리티,토레스 EVX 2WD 20인치,548.0,91
광주광역시,,케이지모빌리티,코란도 EV 2WD,533.0,91
광주광역시,,케이지모빌리티,토레스 EVX 18인치,571.0,91
광주광역시,,케이지모빌리티,토레스 EVX 20인치,555.0,91
광주광역시,,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,283.0,91
광주광역시,,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor,221.0,91
광주광역시,,볼보자동차코리아,볼보 EX30 Single Motor ER,387.0,91
광주광역시,,비와이디코리아,BYD ATTO 3,227.0,91
광주광역시,,기아,레이 EV 2WD 14인치 4인승 승용,724.0,91
광주광역시,,기아,레이 EV 2WD 14인치 2인승 밴,724.0,91
광주광역시,,기아,레이 EV 2WD 14인치 1인승 밴,724.0,91
광주광역시,,현대자동차,캐스퍼 일렉트릭 항속형 17인치,792.0,91
광주광역시,,현대자동차,캐스퍼 일렉트릭 항속형 15인치,792.0,91
광주광역시,,현대자동차,캐스퍼 일렉트릭 기본형 15인치,792.0,91
광주광역시,,현대자동차,캐스퍼 일렉트릭 크로스 17인치,792.0,91
광주광역시,,쎄보모빌리티,(단종)CEVO-C SE,320.0,91
대전광역시,,현대자동차,GV60 스탠다드 2WD 19인치,410.0,107
대전광역시,,현대자동차,GV60 스탠다드 AWD 19인치,373.0,107
대전광역시,,현대자동차,GV60 스탠다드 AWD 20인치,359.0,107
대전광역시,,현대자동차,GV60 퍼포먼스 AWD 21인치,337.0,107
대전광역시,,현대자동차,Electrified GV70 AWD 20인치,349.0,107
대전광역시,,현대자동차,Electrified GV70 AWD 19인치,372.0,107
대전광역시,,현대자동차,아이오닉6 스탠다드 2WD 18인치,861.0,107
대전광역시,,현대자동차,아이오닉6 롱레인지 2WD 18인치,933.0,107
대전광역시,,현대자동차,아이오닉6 롱레인지 2WD 20인치,925.0,107
대전광역시,,현대자동차,아이오닉6 롱레인지 AWD 18인치,933.0,107
대전광역시,,현대자동차,아이오닉6 롱레인지 AWD 20인치,878.0,107
대전광역시,,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,765.0,107
대전광역시,,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,848.0,107
대전광역시,,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),770.0,107
대전광역시,,현대자동차,아이오닉5 N,332.0,107
대전광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,907.0,107
대전광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,903.0,107
대전광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,896.0,107
대전광역시,,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,857.0,107
대전광역시,,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,894.0,107
대전광역시,,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,870.0,107
대전광역시,,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,826.0,107
대전광역시,,현대자동차,Electrified G80 AWD 19인치(2025),393.0,107
대전광역시,,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,773.0,107
대전광역시,,현대자동차,Electrified GV70 AWD 20인치(2025),357.0,107
대전광역시,,현대자동차,Electrified GV70 AWD 19인치(2025),380.0,107
대전광역시,,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),848.0,107
대전광역시,,현대자동차,아이오닉9 성능형 AWD,396.0,107
대전광역시,,현대자동차,아이오닉9 항속형 AWD,394.0,107
대전광역시,,현대자동차,아이오닉9 항속형 2WD,399.0,107
대전광역시,,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),354.0,107
대전광역시,,현대자동차,GV60 스탠다드 AWD 20인치(2025),380.0,107
대전광역시,,현대자동차,GV60 스탠다드 AWD 19인치(2025),396.0,107
대전광역시,,현대자동차,GV60 스탠다드 2WD 19인치(2025),415.0,107
대전광역시,,기아,The all-new Kia Niro EV,805.0,107
대전광역시,,기아,EV9 롱레인지 2WD 19인치,393.0,107
대전광역시,,기아,EV9 롱레인지 2WD 20인치,390.0,107
대전광역시,,기아,EV9 롱레인지 4WD 19인치,370.0,107
대전광역시,,기아,EV9 롱레인지 4WD 21인치,379.0,107
대전광역시,,기아,EV9 롱레인지 GTL 4WD 21인치,367.0,107
대전광역시,,기아,더뉴EV6 롱레인지 4WD 20인치,850.0,107
대전광역시,,기아,더뉴EV6 롱레인지 2WD 20인치,889.0,107
대전광역시,,기아,더뉴EV6 롱레인지 4WD 19인치,892.0,107
대전광역시,,기아,더뉴EV6 롱레인지 2WD 19인치,905.0,107
대전광역시,,기아,EV3 롱레인지 2WD 17인치,808.0,107
대전광역시,,기아,EV3 롱레인지 2WD 19인치,808.0,107
대전광역시,,기아,EV3 스탠다드 2WD,685.0,107
대전광역시,,기아,더뉴EV6 GT,332.0,107
대전광역시,,기아,더뉴EV6 스탠다드,802.0,107
대전광역시,,기아,EV9 스탠다드,346.0,107
대전광역시,,기아,EV4 롱레인지 GTL 2WD 19인치,808.0,107
대전광역시,,기아,EV4 스탠다드 2WD 19인치,702.0,107
대전광역시,,기아,EV4 롱레인지 2WD 17인치,808.0,107
대전광역시,,기아,EV4 롱레인지 2WD 19인치,808.0,107
대전광역시,,기아,EV4 스탠다드 2WD 17인치,747.0,107
대전광역시,,BMW,MINI Cooper SE,433.0,107
대전광역시,,BMW,i4 eDrive40,270.0,107
대전광역시,,BMW,i4 M50,246.0,107
대전광역시,,BMW,iX1 xDrive30,220.0,107
대전광역시,,BMW,i4 eDrive40 LCI,267.0,107
대전광역시,,BMW,iX2 eDrive20,238.0,107
대전광역시,,BMW,MINI Countryman SE ALL4,226.0,107
대전광역시,,BMW,MINI Countryman E,237.0,107
대전광역시,,BMW,MINI Aceman SE,437.0,107
대전광역시,,BMW,i4 M50 LCI,253.0,107
대전광역시,,BMW,MINI JCW Aceman E,216.0,107
대전광역시,,BMW,MINI JCW E,210.0,107
대전광역시,,BMW,MINI Aceman E,437.0,107
대전광역시,,테슬라코리아,(단종)Model 3 RWD(2024),261.0,107
대전광역시,,테슬라코리아,Model 3 Long Range,289.0,107
대전광역시,,테슬라코리아,(단종)Model Y RWD,273.0,107
대전광역시,,테슬라코리아,(단종)Model Y Long Range,263.0,107
대전광역시,,테슬라코리아,(단종)Model Y Performance,273.0,107
대전광역시,,테슬라코리아,Model 3 Performance,267.0,107
대전광역시,,테슬라코리아,(단종)Model Y Long Range 19인치,289.0,107
대전광역시,,테슬라코리아,Model 3 RWD,266.0,107
대전광역시,,테슬라코리아,New Model Y Long Range,296.0,107
대전광역시,,테슬라코리아,New Model Y RWD,269.0,107
대전광역시,,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),217.0,107
대전광역시,,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),217.0,107
대전광역시,,메르세데스벤츠코리아,EQA250(Facelift),271.0,107
